1,2,3,4,5,6,7,8,9,10
0.327,7.6793,150.37,46.926,26565,5.2922,0.035195,26565,0.0408,144.43
0.328,7.7263,150.36,47.071,26565,5.3249,0.035413,26565,0.0408,144.44
0.329,7.7735,150.36,47.215,26565,5.3576,0.035632,26565,0.0408,144.44
0.33,7.8209,150.35,47.359,26565,5.3904,0.035851,26565,0.0408,144.45
0.331,7.8684,150.35,47.504,26565,5.4234,0.036072,26565,0.0408,144.45
0.332,7.9161,150.34,47.648,26565,5.4564,0.036293,26565,0.0408,144.46
0.333,7.9638,150.34,47.793,26565,5.4895,0.036514,26565,0.0408,144.47
0.334,8.0118,150.33,47.937,26565,5.5228,0.036737,26565,0.0408,144.47
0.335,8.0599,150.33,48.082,26565,5.5561,0.03696,26565,0.0408,144.48
0.336,8.1081,150.32,48.226,26565,5.5896,0.037183,26565,0.0408,144.48
0.337,8.1565,150.32,48.371,26565,5.6231,0.037408,26565,0.0408,144.49
0.338,8.205,150.31,48.515,26565,5.6568,0.037633,26565,0.0408,144.49
0.339,8.2536,150.31,48.66,26565,5.6905,0.037858,26565,0.0408,144.5
0.34,8.3024,150.3,48.804,26565,5.7244,0.038085,26565,0.0408,144.51
0.341,8.3514,150.3,48.949,26565,5.7583,0.038312,26565,0.0408,144.51
0.342,8.4005,150.29,49.093,26565,5.7924,0.03854,26565,0.0408,144.52
0.343,8.4497,150.29,49.238,26565,5.8265,0.038768,26565,0.0408,144.52
0.344,8.4991,150.28,49.382,26565,5.8608,0.038998,26565,0.0408,144.53
0.345,8.5486,150.28,49.527,26565,5.8951,0.039228,26565,0.0408,144.53
0.346,8.5983,150.27,49.671,26565,5.9296,0.039458,26565,0.0408,144.54
0.347,8.6481,150.27,49.816,26565,5.9641,0.039689,26565,0.0408,144.55
0.348,8.6981,150.26,49.96,26565,5.9988,0.039921,26565,0.0408,144.55
0.349,8.7482,150.26,50.105,26565,6.0336,0.040154,26565,0.0408,144.56
0.35,8.7984,150.25,50.25,26565,6.0684,0.040388,26565,0.0408,144.56
0.351,8.8488,150.25,50.394,26565,6.1034,0.040622,26565,0.0408,144.57
0.352,8.8994,150.24,50.539,26565,6.1385,0.040856,26565,0.0408,144.57
0.353,8.9501,150.24,50.683,26565,6.1736,0.041092,26565,0.0408,144.58
0.354,9.0009,150.23,50.828,26565,6.2089,0.041328,26565,0.0408,144.58
0.355,9.0519,150.23,50.972,26565,6.2443,0.041565,26565,0.0408,144.59
0.356,9.103,150.22,51.117,26565,6.2798,0.041802,26565,0.0408,144.6
0.357,9.1542,150.22,51.262,26565,6.3153,0.042041,26565,0.0408,144.6
0.358,9.2056,150.21,51.406,26565,6.351,0.04228,26565,0.0408,144.61
0.359,9.2572,150.21,51.551,26565,6.3868,0.042519,26565,0.0408,144.61
0.36,9.3089,150.2,51.696,26565,6.4227,0.04276,26565,0.0408,144.62
0.361,9.3607,150.2,51.84,26565,6.4587,0.043001,26565,0.0408,144.62
0.362,9.4127,150.19,51.985,26565,6.4948,0.043242,26565,0.0408,144.63
0.363,9.4648,150.19,52.129,26565,6.531,0.043485,26565,0.0408,144.64
0.364,9.5171,150.18,52.274,26565,6.5673,0.043728,26565,0.0408,144.64
0.365,9.5695,150.18,52.419,26565,6.6036,0.043972,26565,0.0408,144.65
0.366,9.6221,150.17,52.563,26565,6.6401,0.044216,26565,0.0408,144.65
0.367,9.6748,150.17,52.708,26565,6.6767,0.044461,26565,0.0408,144.66
0.368,9.7277,150.16,52.853,26565,6.7134,0.044707,26565,0.0408,144.66
0.369,9.7807,150.16,52.997,26565,6.7502,0.044954,26565,0.0408,144.67
0.37,9.8338,150.15,53.142,26565,6.7872,0.045201,26565,0.0408,144.67
0.371,9.8871,150.15,53.287,26565,6.8242,0.045449,26565,0.0408,144.68
0.372,9.9405,150.14,53.431,26565,6.8613,0.045698,26565,0.0408,144.69
0.373,9.9941,150.14,53.576,26565,6.8985,0.045947,26565,0.0408,144.69
0.374,10.048,150.13,53.721,26565,6.9358,0.046197,26565,0.0408,144.7
0.375,10.102,150.13,53.865,26565,6.9732,0.046448,26565,0.0408,144.7
0.376,10.156,150.12,54.01,26565,7.0107,0.046699,26565,0.0408,144.71
0.377,10.21,150.12,54.155,26565,7.0483,0.046951,26565,0.0408,144.71
0.378,10.264,150.11,54.3,26565,7.0861,0.047204,26565,0.0408,144.72
0.379,10.319,150.11,54.444,26565,7.1239,0.047458,26565,0.0408,144.73
0.38,10.373,150.1,54.589,26565,7.1618,0.047712,26565,0.0408,144.73
0.381,10.428,150.1,54.734,26565,7.1998,0.047967,26565,0.0408,144.74
0.382,10.483,150.09,54.879,26565,7.238,0.048223,26565,0.0408,144.74
0.383,10.538,150.09,55.023,26565,7.2762,0.048479,26565,0.0408,144.75
0.384,10.593,150.08,55.168,26565,7.3145,0.048736,26565,0.0408,144.75
0.385,10.648,150.08,55.313,26565,7.353,0.048994,26565,0.0408,144.76
0.386,10.704,150.07,55.458,26565,7.3915,0.049252,26565,0.0408,144.77
0.387,10.759,150.07,55.602,26565,7.4302,0.049511,26565,0.0408,144.77
0.388,10.815,150.06,55.747,26565,7.4689,0.049771,26565,0.0408,144.78
0.389,10.871,150.06,55.892,26565,7.5077,0.050032,26565,0.0408,144.78
0.39,10.927,150.05,56.037,26565,7.5467,0.050293,26565,0.0408,144.79
0.391,10.983,150.05,56.182,26565,7.5857,0.050555,26565,0.0408,144.79
0.392,11.04,150.04,56.326,26565,7.6249,0.050817,26565,0.0408,144.8
0.393,11.096,150.04,56.471,26565,7.6642,0.051081,26565,0.0408,144.8
0.394,11.153,150.03,56.616,26565,7.7035,0.051345,26565,0.0408,144.81
0.395,11.209,150.03,56.761,26565,7.743,0.051609,26565,0.0408,144.82
0.396,11.266,150.02,56.906,26565,7.7825,0.051875,26565,0.0408,144.82
0.397,11.323,150.02,57.05,26565,7.8222,0.052141,26565,0.0408,144.83
0.398,11.381,150.01,57.195,26565,7.862,0.052408,26565,0.0408,144.83
0.399,11.438,150.01,57.34,26565,7.9018,0.052675,26565,0.0408,144.84
0.4,11.495,150,57.485,26565,7.9418,0.052944,26565,0.0408,144.84
0.401,11.553,150,57.63,26565,7.9819,0.053212,26565,0.0408,144.85
0.402,11.611,149.99,57.775,26565,8.0221,0.053482,26565,0.0408,144.86
0.403,11.669,149.99,57.919,26565,8.0623,0.053752,26565,0.0408,144.86
0.404,11.727,149.98,58.064,26565,8.1027,0.054023,26565,0.0408,144.87
0.405,11.785,149.98,58.209,26565,8.1432,0.054295,26565,0.0408,144.87
0.406,11.843,149.97,58.354,26565,8.1838,0.054568,26565,0.0408,144.88
0.407,11.902,149.97,58.499,26565,8.2245,0.054841,26565,0.0408,144.88
0.408,11.96,149.96,58.644,26565,8.2653,0.055115,26565,0.0408,144.89
0.409,12.019,149.96,58.789,26565,8.3062,0.055389,26565,0.0408,144.89
0.41,12.078,149.95,58.934,26565,8.3471,0.055664,26565,0.0408,144.9
0.411,12.137,149.95,59.079,26565,8.3882,0.05594,26565,0.0408,144.91
0.412,12.196,149.94,59.223,26565,8.4294,0.056217,26565,0.0408,144.91
0.413,12.256,149.94,59.368,26565,8.4708,0.056494,26565,0.0408,144.92
0.414,12.315,149.93,59.513,26565,8.5122,0.056772,26565,0.0408,144.92
0.415,12.375,149.93,59.658,26565,8.5537,0.057051,26565,0.0408,144.93
0.416,12.435,149.92,59.803,26565,8.5953,0.057331,26565,0.0408,144.93
0.417,12.495,149.92,59.948,26565,8.637,0.057611,26565,0.0408,144.94
0.418,12.555,149.91,60.093,26565,8.6788,0.057892,26565,0.0408,144.95
0.419,12.615,149.91,60.238,26565,8.7207,0.058173,26565,0.0408,144.95
0.42,12.675,149.9,60.383,26565,8.7627,0.058455,26565,0.0408,144.96
0.421,12.736,149.9,60.528,26565,8.8049,0.058738,26565,0.0408,144.96
0.422,12.797,149.89,60.673,26565,8.8471,0.059022,26565,0.0408,144.97
0.423,12.857,149.89,60.818,26565,8.8894,0.059306,26565,0.0408,144.97
0.424,12.918,149.88,60.963,26565,8.9319,0.059591,26565,0.0408,144.98
0.425,12.98,149.88,61.108,26565,8.9744,0.059877,26565,0.0408,144.98
0.426,13.041,149.87,61.253,26565,9.017,0.060164,26565,0.0408,144.99
0.427,13.102,149.87,61.398,26565,9.0598,0.060451,26565,0.0408,145
0.428,13.164,149.86,61.543,26565,9.1026,0.060739,26565,0.0408,145
0.429,13.225,149.86,61.688,26565,9.1456,0.061027,26565,0.0408,145.01
0.43,13.287,149.85,61.833,26565,9.1886,0.061317,26565,0.0408,145.01
0.431,13.349,149.85,61.978,26565,9.2318,0.061607,26565,0.0408,145.02
0.432,13.411,149.84,62.123,26565,9.275,0.061897,26565,0.0408,145.02
0.433,13.474,149.84,62.268,26565,9.3184,0.062189,26565,0.0408,145.03
0.434,13.536,149.83,62.413,26565,9.3618,0.062481,26565,0.0408,145.04
0.435,13.599,149.83,62.558,26565,9.4054,0.062774,26565,0.0408,145.04
0.436,13.661,149.82,62.703,26565,9.4491,0.063067,26565,0.0408,145.05
0.437,13.724,149.82,62.848,26565,9.4928,0.063362,26565,0.0408,145.05
0.438,13.787,149.81,62.993,26565,9.5367,0.063657,26565,0.0408,145.06
0.439,13.85,149.81,63.138,26565,9.5807,0.063952,26565,0.0408,145.06
0.44,13.914,149.8,63.283,26565,9.6248,0.064249,26565,0.0408,145.07
0.441,13.977,149.8,63.428,26565,9.6689,0.064546,26565,0.0408,145.07
0.442,14.041,149.79,63.573,26565,9.7132,0.064843,26565,0.0408,145.08
0.443,14.104,149.79,63.719,26565,9.7576,0.065142,26565,0.0408,145.09
0.444,14.168,149.78,63.864,26565,9.8021,0.065441,26565,0.0408,145.09
0.445,14.232,149.78,64.009,26565,9.8467,0.065741,26565,0.0408,145.1
0.446,14.296,149.77,64.154,26565,9.8914,0.066042,26565,0.0408,145.1
0.447,14.361,149.77,64.299,26565,9.9362,0.066343,26565,0.0408,145.11
0.448,14.425,149.76,64.444,26565,9.9811,0.066645,26565,0.0408,145.11
0.449,14.49,149.76,64.589,26565,10.026,0.066948,26565,0.0408,145.12
0.45,14.554,149.75,64.734,26565,10.071,0.067251,26565,0.0408,145.13
0.451,14.619,149.75,64.879,26565,10.116,0.067555,26565,0.0408,145.13
0.452,14.684,149.74,65.025,26565,10.162,0.06786,26565,0.0408,145.14
0.453,14.749,149.74,65.17,26565,10.207,0.068166,26565,0.0408,145.14
0.454,14.815,149.73,65.315,26565,10.253,0.068472,26565,0.0408,145.15
0.455,14.88,149.73,65.46,26565,10.298,0.068779,26565,0.0408,145.15
0.456,14.946,149.72,65.605,26565,10.344,0.069087,26565,0.0408,145.16
0.457,15.012,149.72,65.75,26565,10.39,0.069395,26565,0.0408,145.16
0.458,15.078,149.71,65.896,26565,10.436,0.069704,26565,0.0408,145.17
0.459,15.144,149.71,66.041,26565,10.482,0.070014,26565,0.0408,145.18
0.46,15.21,149.7,66.186,26565,10.528,0.070324,26565,0.0408,145.18
0.461,15.276,149.7,66.331,26565,10.574,0.070636,26565,0.0408,145.19
0.462,15.343,149.69,66.476,26565,10.62,0.070947,26565,0.0408,145.19
0.463,15.409,149.69,66.621,26565,10.667,0.07126,26565,0.0408,145.2
0.464,15.476,149.68,66.767,26565,10.713,0.071574,26565,0.0408,145.2
0.465,15.543,149.68,66.912,26565,10.76,0.071888,26565,0.0408,145.21
0.466,15.61,149.67,67.057,26565,10.807,0.072202,26565,0.0408,145.22
0.467,15.677,149.67,67.202,26565,10.854,0.072518,26565,0.0408,145.22
0.468,15.744,149.66,67.348,26565,10.901,0.072834,26565,0.0408,145.23
0.469,15.812,149.66,67.493,26565,10.948,0.073151,26565,0.0408,145.23
0.47,15.88,149.65,67.638,26565,10.995,0.073469,26565,0.0408,145.24
0.471,15.947,149.65,67.783,26565,11.042,0.073787,26565,0.0408,145.24
0.472,16.015,149.64,67.928,26565,11.09,0.074106,26565,0.0408,145.25
0.473,16.083,149.64,68.074,26565,11.137,0.074426,26565,0.0408,145.25
0.474,16.152,149.63,68.219,26565,11.185,0.074746,26565,0.0408,145.26
0.475,16.22,149.63,68.364,26565,11.232,0.075067,26565,0.0408,145.27
0.476,16.288,149.62,68.51,26565,11.28,0.075389,26565,0.0408,145.27
0.477,16.357,149.62,68.655,26565,11.328,0.075712,26565,0.0408,145.28
0.478,16.426,149.61,68.8,26565,11.376,0.076035,26565,0.0408,145.28
0.479,16.495,149.61,68.945,26565,11.424,0.076359,26565,0.0408,145.29
0.48,16.564,149.6,69.091,26565,11.472,0.076684,26565,0.0408,145.29
0.481,16.633,149.6,69.236,26565,11.521,0.077009,26565,0.0408,145.3
0.482,16.703,149.59,69.381,26565,11.569,0.077336,26565,0.0408,145.31
0.483,16.772,149.59,69.527,26565,11.618,0.077662,26565,0.0408,145.31
0.484,16.842,149.58,69.672,26565,11.666,0.07799,26565,0.0408,145.32
0.485,16.912,149.58,69.817,26565,11.715,0.078318,26565,0.0408,145.32
0.486,16.982,149.57,69.963,26565,11.764,0.078647,26565,0.0408,145.33
0.487,17.052,149.57,70.108,26565,11.813,0.078977,26565,0.0408,145.33
0.488,17.122,149.56,70.253,26565,11.862,0.079307,26565,0.0408,145.34
0.489,17.192,149.56,70.399,26565,11.911,0.079639,26565,0.0408,145.34
0.49,17.263,149.55,70.544,26565,11.96,0.07997,26565,0.0408,145.35
0.491,17.334,149.55,70.689,26565,12.009,0.080303,26565,0.0408,145.36
0.492,17.404,149.54,70.835,26565,12.059,0.080636,26565,0.0408,145.36
0.493,17.475,149.54,70.98,26565,12.108,0.08097,26565,0.0408,145.37
0.494,17.546,149.53,71.125,26565,12.158,0.081305,26565,0.0408,145.37
0.495,17.618,149.53,71.271,26565,12.208,0.081641,26565,0.0408,145.38
0.496,17.689,149.52,71.416,26565,12.258,0.081977,26565,0.0408,145.38
0.497,17.761,149.52,71.562,26565,12.308,0.082314,26565,0.0408,145.39
0.498,17.832,149.51,71.707,26565,12.358,0.082651,26565,0.0408,145.39
0.499,17.904,149.51,71.852,26565,12.408,0.082989,26565,0.0408,145.4
0.5,17.976,149.5,71.998,26565,12.458,0.083328,26565,0.0408,145.41
0.501,18.048,149.5,72.143,26565,12.508,0.083668,26565,0.0408,145.41
0.502,18.121,149.49,72.289,26565,12.559,0.084009,26565,0.0408,145.42
0.503,18.193,149.49,72.434,26565,12.609,0.08435,26565,0.0408,145.42
0.504,18.266,149.48,72.579,26565,12.66,0.084692,26565,0.0408,145.43
0.505,18.338,149.48,72.725,26565,12.711,0.085034,26565,0.0408,145.43
0.506,18.411,149.47,72.87,26565,12.762,0.085378,26565,0.0408,145.44
0.507,18.484,149.47,73.016,26565,12.813,0.085722,26565,0.0408,145.45
0.508,18.557,149.46,73.161,26565,12.864,0.086066,26565,0.0408,145.45
0.509,18.631,149.46,73.307,26565,12.915,0.086412,26565,0.0408,145.46
0.51,18.704,149.45,73.452,26565,12.966,0.086758,26565,0.0408,145.46
0.511,18.778,149.45,73.598,26565,13.018,0.087105,26565,0.0408,145.47
0.512,18.852,149.44,73.743,26565,13.069,0.087453,26565,0.0408,145.47
0.513,18.925,149.44,73.889,26565,13.121,0.087801,26565,0.0408,145.48
0.514,19,149.43,74.034,26565,13.173,0.08815,26565,0.0408,145.48
0.515,19.074,149.43,74.18,26565,13.225,0.0885,26565,0.0408,145.49
0.516,19.148,149.42,74.325,26565,13.276,0.08885,26565,0.0408,145.5
0.517,19.222,149.42,74.471,26565,13.328,0.089201,26565,0.0408,145.5
0.518,19.297,149.41,74.616,26565,13.381,0.089553,26565,0.0408,145.51
0.519,19.372,149.41,74.762,26565,13.433,0.089906,26565,0.0408,145.51
0.52,19.447,149.4,74.907,26565,13.485,0.090259,26565,0.0408,145.52
0.521,19.522,149.4,75.053,26565,13.538,0.090613,26565,0.0408,145.52
0.522,19.597,149.39,75.198,26565,13.59,0.090968,26565,0.0408,145.53
0.523,19.672,149.39,75.344,26565,13.643,0.091324,26565,0.0408,145.53
0.524,19.748,149.38,75.489,26565,13.696,0.09168,26565,0.0408,145.54
0.525,19.823,149.38,75.635,26565,13.748,0.092037,26565,0.0408,145.55
0.526,19.899,149.37,75.78,26565,13.801,0.092394,26565,0.0408,145.55
0.527,19.975,149.37,75.926,26565,13.854,0.092753,26565,0.0408,145.56
0.528,20.051,149.36,76.071,26565,13.908,0.093112,26565,0.0408,145.56
0.529,20.127,149.36,76.217,26565,13.961,0.093472,26565,0.0408,145.57
0.53,20.204,149.35,76.363,26565,14.014,0.093832,26565,0.0408,145.57
0.531,20.28,149.35,76.508,26565,14.068,0.094194,26565,0.0408,145.58
0.532,20.357,149.34,76.654,26565,14.121,0.094556,26565,0.0408,145.59
0.533,20.434,149.34,76.799,26565,14.175,0.094918,26565,0.0408,145.59
0.534,20.511,149.33,76.945,26565,14.229,0.095282,26565,0.0408,145.6
0.535,20.588,149.33,77.091,26565,14.283,0.095646,26565,0.0408,145.6
0.536,20.665,149.32,77.236,26565,14.337,0.096011,26565,0.0408,145.61
0.537,20.742,149.32,77.382,26565,14.391,0.096376,26565,0.0408,145.61
0.538,20.82,149.31,77.527,26565,14.445,0.096743,26565,0.0408,145.62
0.539,20.898,149.31,77.673,26565,14.499,0.09711,26565,0.0408,145.62
0.54,20.975,149.3,77.819,26565,14.554,0.097477,26565,0.0408,145.63
0.541,21.053,149.3,77.964,26565,14.608,0.097846,26565,0.0408,145.64
0.542,21.132,149.29,78.11,26565,14.663,0.098215,26565,0.0408,145.64
0.543,21.21,149.29,78.256,26565,14.718,0.098585,26565,0.0408,145.65
0.544,21.288,149.28,78.401,26565,14.773,0.098956,26565,0.0408,145.65
0.545,21.367,149.28,78.547,26565,14.828,0.099327,26565,0.0408,145.66
0.546,21.445,149.27,78.692,26565,14.883,0.099699,26565,0.0408,145.66
0.547,21.524,149.27,78.838,26565,14.938,0.10007,26565,0.0408,145.67
0.548,21.603,149.26,78.984,26565,14.993,0.10045,26565,0.0408,145.67
0.549,21.682,149.26,79.13,26565,15.048,0.10082,26565,0.0408,145.68
0.55,21.762,149.25,79.275,26565,15.104,0.10119,26565,0.0408,145.69
0.551,21.841,149.25,79.421,26565,15.159,0.10157,26565,0.0408,145.69
0.552,21.921,149.24,79.567,26565,15.215,0.10195,26565,0.0408,145.7
0.553,22,149.24,79.712,26565,15.271,0.10232,26565,0.0408,145.7
0.554,22.08,149.23,79.858,26565,15.327,0.1027,26565,0.0408,145.71
0.555,22.16,149.23,80.004,26565,15.383,0.10308,26565,0.0408,145.71
0.556,22.24,149.22,80.149,26565,15.439,0.10346,26565,0.0408,145.72
0.557,22.321,149.22,80.295,26565,15.495,0.10384,26565,0.0408,145.72
0.558,22.401,149.21,80.441,26565,15.551,0.10422,26565,0.0408,145.73
0.559,22.482,149.21,80.587,26565,15.608,0.1046,26565,0.0408,145.74
0.56,22.562,149.2,80.732,26565,15.664,0.10498,26565,0.0408,145.74
0.561,22.643,149.2,80.878,26565,15.721,0.10537,26565,0.0408,145.75
0.562,22.724,149.19,81.024,26565,15.777,0.10575,26565,0.0408,145.75
0.563,22.806,149.19,81.17,26565,15.834,0.10614,26565,0.0408,145.76
0.564,22.887,149.18,81.315,26565,15.891,0.10652,26565,0.0408,145.76
0.565,22.968,149.18,81.461,26565,15.948,0.10691,26565,0.0408,145.77
0.566,23.05,149.17,81.607,26565,16.005,0.10729,26565,0.0408,145.78
0.567,23.132,149.17,81.753,26565,16.063,0.10768,26565,0.0408,145.78
0.568,23.214,149.16,81.899,26565,16.12,0.10807,26565,0.0408,145.79
0.569,23.296,149.16,82.044,26565,16.177,0.10846,26565,0.0408,145.79
0.57,23.378,149.15,82.19,26565,16.235,0.10885,26565,0.0408,145.8
0.571,23.46,149.15,82.336,26565,16.293,0.10924,26565,0.0408,145.8
0.572,23.543,149.14,82.482,26565,16.35,0.10963,26565,0.0408,145.81
0.573,23.625,149.14,82.628,26565,16.408,0.11002,26565,0.0408,145.81
0.574,23.708,149.13,82.773,26565,16.466,0.11041,26565,0.0408,145.82
0.575,23.791,149.13,82.919,26565,16.524,0.1108,26565,0.0408,145.83
0.576,23.874,149.12,83.065,26565,16.582,0.1112,26565,0.0408,145.83
0.577,23.957,149.12,83.211,26565,16.641,0.11159,26565,0.0408,145.84
0.578,24.041,149.11,83.357,26565,16.699,0.11199,26565,0.0408,145.84
0.579,24.124,149.11,83.503,26565,16.758,0.11238,26565,0.0408,145.85
0.58,24.208,149.1,83.648,26565,16.816,0.11278,26565,0.0408,145.85
0.581,24.292,149.1,83.794,26565,16.875,0.11318,26565,0.0408,145.86
0.582,24.375,149.09,83.94,26565,16.934,0.11358,26565,0.0408,145.86
0.583,24.46,149.09,84.086,26565,16.993,0.11398,26565,0.0408,145.87
0.584,24.544,149.08,84.232,26565,17.052,0.11437,26565,0.0408,145.88
0.585,24.628,149.08,84.378,26565,17.111,0.11478,26565,0.0408,145.88
0.586,24.713,149.07,84.524,26565,17.17,0.11518,26565,0.0408,145.89
0.587,24.797,149.07,84.67,26565,17.229,0.11558,26565,0.0408,145.89
0.588,24.882,149.06,84.815,26565,17.289,0.11598,26565,0.0408,145.9
0.589,24.967,149.06,84.961,26565,17.348,0.11638,26565,0.0408,145.9
0.59,25.052,149.05,85.107,26565,17.408,0.11679,26565,0.0408,145.91
0.591,25.137,149.05,85.253,26565,17.468,0.11719,26565,0.0408,145.91
0.592,25.223,149.04,85.399,26565,17.527,0.1176,26565,0.0408,145.92
0.593,25.308,149.04,85.545,26565,17.587,0.118,26565,0.0408,145.93
0.594,25.394,149.03,85.691,26565,17.647,0.11841,26565,0.0408,145.93
0.595,25.48,149.03,85.837,26565,17.708,0.11882,26565,0.0408,145.94
0.596,25.566,149.02,85.983,26565,17.768,0.11923,26565,0.0408,145.94
0.597,25.652,149.02,86.129,26565,17.828,0.11964,26565,0.0408,145.95
0.598,25.738,149.01,86.275,26565,17.889,0.12005,26565,0.0408,145.95
0.599,25.825,149.01,86.421,26565,17.949,0.12046,26565,0.0408,145.96
0.6,25.911,149,86.567,26565,18.01,0.12087,26565,0.0408,145.96
0.601,25.998,149,86.713,26565,18.071,0.12128,26565,0.0408,145.97
0.602,26.085,148.99,86.859,26565,18.132,0.12169,26565,0.0408,145.98
0.603,26.172,148.99,87.005,26565,18.193,0.12211,26565,0.0408,145.98
0.604,26.259,148.98,87.151,26565,18.254,0.12252,26565,0.0408,145.99
0.605,26.346,148.98,87.297,26565,18.315,0.12294,26565,0.0408,145.99
0.606,26.434,148.97,87.443,26565,18.376,0.12335,26565,0.0408,146
0.607,26.521,148.97,87.589,26565,18.438,0.12377,26565,0.0408,146
0.608,26.609,148.96,87.735,26565,18.499,0.12418,26565,0.0408,146.01
0.609,26.697,148.96,87.881,26565,18.561,0.1246,26565,0.0408,146.01
0.61,26.785,148.95,88.027,26565,18.623,0.12502,26565,0.0408,146.02
0.611,26.873,148.95,88.173,26565,18.684,0.12544,26565,0.0408,146.03
0.612,26.962,148.94,88.319,26565,18.746,0.12586,26565,0.0408,146.03
0.613,27.05,148.94,88.465,26565,18.808,0.12628,26565,0.0408,146.04
0.614,27.139,148.93,88.611,26565,18.871,0.1267,26565,0.0408,146.04
0.615,27.227,148.93,88.757,26565,18.933,0.12713,26565,0.0408,146.05
0.616,27.316,148.92,88.903,26565,18.995,0.12755,26565,0.0408,146.05
0.617,27.405,148.92,89.049,26565,19.058,0.12797,26565,0.0408,146.06
0.618,27.494,148.91,89.195,26565,19.12,0.1284,26565,0.0408,146.06
0.619,27.584,148.91,89.341,26565,19.183,0.12882,26565,0.0408,146.07
0.62,27.673,148.9,89.487,26565,19.246,0.12925,26565,0.0408,146.08
0.621,27.763,148.9,89.633,26565,19.309,0.12967,26565,0.0408,146.08
0.622,27.853,148.89,89.779,26565,19.372,0.1301,26565,0.0408,146.09
0.623,27.943,148.89,89.925,26565,19.435,0.13053,26565,0.0408,146.09
0.624,28.033,148.88,90.071,26565,19.498,0.13096,26565,0.0408,146.1
0.625,28.123,148.88,90.218,26565,19.561,0.13139,26565,0.0408,146.1
0.626,28.213,148.87,90.364,26565,19.625,0.13182,26565,0.0408,146.11
0.627,28.304,148.87,90.51,26565,19.688,0.13225,26565,0.0408,146.12
0.628,28.394,148.86,90.656,26565,19.752,0.13268,26565,0.0408,146.12
0.629,28.485,148.86,90.802,26565,19.815,0.13311,26565,0.0408,146.13
0.63,28.576,148.85,90.948,26565,19.879,0.13355,26565,0.0408,146.13
0.631,28.667,148.85,91.094,26565,19.943,0.13398,26565,0.0408,146.14
0.632,28.759,148.84,91.24,26565,20.007,0.13442,26565,0.0408,146.14
0.633,28.85,148.84,91.387,26565,20.071,0.13485,26565,0.0408,146.15
0.634,28.941,148.83,91.533,26565,20.136,0.13529,26565,0.0408,146.15
0.635,29.033,148.83,91.679,26565,20.2,0.13572,26565,0.0408,146.16
0.636,29.125,148.82,91.825,26565,20.264,0.13616,26565,0.0408,146.17
0.637,29.217,148.82,91.971,26565,20.329,0.1366,26565,0.0408,146.17
0.638,29.309,148.81,92.117,26565,20.394,0.13704,26565,0.0408,146.18
0.639,29.401,148.81,92.264,26565,20.458,0.13748,26565,0.0408,146.18
0.64,29.494,148.8,92.41,26565,20.523,0.13792,26565,0.0408,146.19
0.641,29.586,148.8,92.556,26565,20.588,0.13836,26565,0.0408,146.19
0.642,29.679,148.79,92.702,26565,20.653,0.1388,26565,0.0408,146.2
0.643,29.772,148.79,92.848,26565,20.719,0.13925,26565,0.0408,146.2
0.644,29.865,148.78,92.995,26565,20.784,0.13969,26565,0.0408,146.21
0.645,29.958,148.78,93.141,26565,20.849,0.14014,26565,0.0408,146.22
0.646,30.051,148.77,93.287,26565,20.915,0.14058,26565,0.0408,146.22
0.647,30.145,148.77,93.433,26565,20.98,0.14103,26565,0.0408,146.23
0.648,30.238,148.76,93.58,26565,21.046,0.14147,26565,0.0408,146.23
0.649,30.332,148.76,93.726,26565,21.112,0.14192,26565,0.0408,146.24
0.65,30.426,148.75,93.872,26565,21.178,0.14237,26565,0.0408,146.24
0.651,30.52,148.75,94.018,26565,21.244,0.14282,26565,0.0408,146.25
0.652,30.614,148.74,94.164,26565,21.31,0.14327,26565,0.0408,146.25
