t,isp (s),cstar (m/s),Tc (K),Pc (kPA),T (lbf),mdot(lbm),mdot (kg),,,T (lbf),massLoss,Lb loss,Acceleration G's,T (lbf),massLoss,Lb loss,Acceleration G's,,,0,T (N)
6.05,224.2918358,1645.723697,3631.403505,1226.552905,438.0051701,2.296666244,1.041751523,,,438.0051701,7.514511262,16.53192478,4.279229827,438.0051701,7.514511262,16.53192478,4.279229827,,,6.05,1948.334597
6.06,224.2782515,1645.717188,3631.362897,1226.083426,437.8127293,2.295796233,1.041356893,,,437.8127293,7.524928777,16.55484331,4.278307672,437.8127293,7.524928777,16.55484331,4.278307672,,,6.06,1947.478583
6.07,224.2646425,1645.710671,3631.322225,1225.61332,437.6200374,2.294925051,1.040961731,,,437.6200374,7.535342346,16.57775316,4.277382285,437.6200374,7.535342346,16.57775316,4.277382285,,,6.07,1946.62145
6.08,224.2510088,1645.704144,3631.281491,1225.142583,437.4270933,2.294052695,1.040566036,,,437.4270933,7.545751964,16.60065432,4.276453655,437.4270933,7.545751964,16.60065432,4.276453655,,,6.08,1945.763197
6.09,224.2373501,1645.697608,3631.240693,1224.671214,437.2338964,2.293179161,1.040169808,,,437.2338964,7.556157624,16.62354677,4.275521773,437.2338964,7.556157624,16.62354677,4.275521773,,,6.09,1944.903818
6.1,224.2236665,1645.691063,3631.199832,1224.19921,437.0404456,2.292304445,1.039773042,,,437.0404456,7.566559322,16.64643051,4.274586626,437.0404456,7.566559322,16.64643051,4.274586626,,,6.1,1944.04331
6.11,224.2099578,1645.684509,3631.158907,1223.726569,436.8467402,2.291428542,1.039375739,,,436.8467402,7.576957052,16.66930552,4.273648205,436.8467402,7.576957052,16.66930552,4.273648205,,,6.11,1943.18167
6.12,224.196224,1645.677945,3631.117918,1223.25329,436.6527792,2.290551448,1.038977896,,,436.6527792,7.58735081,16.69217178,4.272706497,436.6527792,7.58735081,16.69217178,4.272706497,,,6.12,1942.318893
6.13,224.1824649,1645.671373,3631.076865,1222.77937,436.4585619,2.289673161,1.038579511,,,436.4585619,7.597740589,16.7150293,4.271761493,436.4585619,7.597740589,16.7150293,4.271761493,,,6.13,1941.454975
6.14,224.1686805,1645.66479,3631.035747,1222.304806,436.2640873,2.288793674,1.038180582,,,436.2640873,7.608126384,16.73787804,4.270813181,436.2640873,7.608126384,16.73787804,4.270813181,,,6.14,1940.589913
6.15,224.1548706,1645.658199,3630.994565,1221.829597,436.0693546,2.287912985,1.037781107,,,436.0693546,7.61850819,16.76071802,4.269861551,436.0693546,7.61850819,16.76071802,4.269861551,,,6.15,1939.723703
6.16,224.1410352,1645.651598,3630.953318,1221.35374,435.8743629,2.287031089,1.037381086,,,435.8743629,7.628886001,16.7835492,4.26890659,435.8743629,7.628886001,16.7835492,4.26890659,,,6.16,1938.856341
6.17,224.1271741,1645.644987,3630.912005,1220.877233,435.6791112,2.286147982,1.036980515,,,435.6791112,7.639259812,16.80637159,4.267948288,435.6791112,7.639259812,16.80637159,4.267948288,,,6.17,1937.987822
6.18,224.1132872,1645.638367,3630.870628,1220.400073,435.4835987,2.285263659,1.036579392,,,435.4835987,7.649629617,16.82918516,4.266986633,435.4835987,7.649629617,16.82918516,4.266986633,,,6.18,1937.118144
6.19,224.0993746,1645.631738,3630.829184,1219.92226,435.2878245,2.284378117,1.036177716,,,435.2878245,7.659995411,16.8519899,4.266021615,435.2878245,7.659995411,16.8519899,4.266021615,,,6.19,1936.247301
6.2,224.0854359,1645.625099,3630.787675,1219.443789,435.0917877,2.283491351,1.035775486,,,435.0917877,7.670357188,16.87478581,4.265053221,435.0917877,7.670357188,16.87478581,4.265053221,,,6.2,1935.37529
6.21,224.0714712,1645.61845,3630.746099,1218.964659,434.8954873,2.282603357,1.035372698,,,434.8954873,7.680714943,16.89757287,4.26408144,434.8954873,7.680714943,16.89757287,4.26408144,,,6.21,1934.502107
6.22,224.0574804,1645.611792,3630.704457,1218.484868,434.6989225,2.28171413,1.034969351,,,434.6989225,7.69106867,16.92035107,4.26310626,434.6989225,7.69106867,16.92035107,4.26310626,,,6.22,1933.627747
6.23,224.0434633,1645.605124,3630.662749,1218.004413,434.5020922,2.280823667,1.034565443,,,434.5020922,7.701418363,16.9431204,4.262127671,434.5020922,7.701418363,16.9431204,4.262127671,,,6.23,1932.752207
6.24,224.0294198,1645.598446,3630.620973,1217.523292,434.3049957,2.279931962,1.034160972,,,434.3049957,7.711764018,16.96588084,4.261145659,434.3049957,7.711764018,16.96588084,4.261145659,,,6.24,1931.875482
6.25,224.0153499,1645.591759,3630.579131,1217.041502,434.1076318,2.279039011,1.033755936,,,434.1076318,7.722105627,16.98863238,4.260160214,434.1076318,7.722105627,16.98863238,4.260160214,,,6.25,1930.997568
6.26,224.0012533,1645.585062,3630.53722,1216.559041,433.9099997,2.278144811,1.033350333,,,433.9099997,7.732443187,17.01137501,4.259171324,433.9099997,7.732443187,17.01137501,4.259171324,,,6.26,1930.118461
6.27,223.9871301,1645.578355,3630.495243,1216.075907,433.7120985,2.277249355,1.032944161,,,433.7120985,7.74277669,17.03410872,4.258178976,433.7120985,7.74277669,17.03410872,4.258178976,,,6.27,1929.238157
6.28,223.9729802,1645.571638,3630.453197,1215.592098,433.5139271,2.276352641,1.032537417,,,433.5139271,7.753106132,17.05683349,4.257183159,433.5139271,7.753106132,17.05683349,4.257183159,,,6.28,1928.356651
6.29,223.9588033,1645.564911,3630.411083,1215.10761,433.3154847,2.275454663,1.032130101,,,433.3154847,7.763431506,17.07954931,4.25618386,433.3154847,7.763431506,17.07954931,4.25618386,,,6.29,1927.473939
6.3,223.9445994,1645.558174,3630.368901,1214.622441,433.1167701,2.274555417,1.031722209,,,433.1167701,7.773752807,17.10225618,4.255181068,433.1167701,7.773752807,17.10225618,4.255181068,,,6.3,1926.590017
6.31,223.9303684,1645.551428,3630.326649,1214.13659,432.9177825,2.273654898,1.03131374,,,432.9177825,7.784070029,17.12495406,4.25417477,432.9177825,7.784070029,17.12495406,4.25417477,,,6.31,1925.70488
6.32,223.9161102,1645.544671,3630.284329,1213.650053,432.7185209,2.272753101,1.030904692,,,432.7185209,7.794383166,17.14764297,4.253164954,432.7185209,7.794383166,17.14764297,4.253164954,,,6.32,1924.818525
6.33,223.9018246,1645.537904,3630.24194,1213.162827,432.5189843,2.271850022,1.030495061,,,432.5189843,7.804692213,17.17032287,4.252151607,432.5189843,7.804692213,17.17032287,4.252151607,,,6.33,1923.930946
6.34,223.8875116,1645.531128,3630.199481,1212.674912,432.3191716,2.270945657,1.030084848,,,432.3191716,7.814997164,17.19299376,4.251134718,432.3191716,7.814997164,17.19299376,4.251134718,,,6.34,1923.042139
6.35,223.8731711,1645.524341,3630.156952,1212.186303,432.1190819,2.27004,1.029674048,,,432.1190819,7.825298012,17.21565563,4.250114272,432.1190819,7.825298012,17.21565563,4.250114272,,,6.35,1922.1521
6.36,223.8588029,1645.517544,3630.114353,1211.696998,431.9187142,2.269133047,1.029262661,,,431.9187142,7.835594753,17.23830846,4.249090259,431.9187142,7.835594753,17.23830846,4.249090259,,,6.36,1921.260825
6.37,223.8444069,1645.510737,3630.071684,1211.206995,431.7180674,2.268224792,1.028850683,,,431.7180674,7.845887379,17.26095223,4.248062665,431.7180674,7.845887379,17.26095223,4.248062665,,,6.37,1920.368307
6.38,223.829983,1645.503919,3630.028944,1210.716292,431.5171405,2.267315232,1.028438113,,,431.5171405,7.856175886,17.28358695,4.247031478,431.5171405,7.856175886,17.28358695,4.247031478,,,6.38,1919.474545
6.39,223.815531,1645.497092,3629.986133,1210.224885,431.3159325,2.266404361,1.028024948,,,431.3159325,7.866460267,17.30621259,4.245996684,431.3159325,7.866460267,17.30621259,4.245996684,,,6.39,1918.579531
6.4,223.801051,1645.490254,3629.943251,1209.732771,431.1144424,2.265492175,1.027611187,,,431.1144424,7.876740517,17.32882914,4.244958271,431.1144424,7.876740517,17.32882914,4.244958271,,,6.4,1917.683263
6.41,223.7865427,1645.483405,3629.900298,1209.23995,430.912669,2.264578667,1.027196826,,,430.912669,7.887016629,17.35143658,4.243916226,430.912669,7.887016629,17.35143658,4.243916226,,,6.41,1916.785734
6.42,223.7720061,1645.476546,3629.857272,1208.746417,430.7106114,2.263663835,1.026781865,,,430.7106114,7.897288597,17.37403491,4.242870536,430.7106114,7.897288597,17.37403491,4.242870536,,,6.42,1915.886942
6.43,223.7574409,1645.469677,3629.814175,1208.252169,430.5082685,2.262747672,1.0263663,,,430.5082685,7.907556416,17.39662411,4.241821187,430.5082685,7.907556416,17.39662411,4.241821187,,,6.43,1914.98688
6.44,223.7428472,1645.462797,3629.771005,1207.757206,430.3056392,2.261830173,1.025950129,,,430.3056392,7.917820079,17.41920417,4.240768166,430.3056392,7.917820079,17.41920417,4.240768166,,,6.44,1914.085544
6.45,223.7282248,1645.455907,3629.727763,1207.261522,430.1027224,2.260911334,1.02553335,,,430.1027224,7.92807958,17.44177508,4.23971146,430.1027224,7.92807958,17.44177508,4.23971146,,,6.45,1913.18293
6.46,223.7135735,1645.449006,3629.684447,1206.765117,429.8995171,2.259991149,1.025115961,,,429.8995171,7.938334913,17.46433681,4.238651056,429.8995171,7.938334913,17.46433681,4.238651056,,,6.46,1912.279032
6.47,223.6988932,1645.442095,3629.641059,1206.267987,429.6960221,2.259069614,1.024697959,,,429.6960221,7.948586073,17.48688936,4.23758694,429.6960221,7.948586073,17.48688936,4.23758694,,,6.47,1911.373846
6.48,223.6841838,1645.435173,3629.597596,1205.770129,429.4922365,2.258146722,1.024279342,,,429.4922365,7.958833053,17.50943272,4.236519098,429.4922365,7.958833053,17.50943272,4.236519098,,,6.48,1910.467366
6.49,223.6694453,1645.42824,3629.55406,1205.27154,429.2881589,2.25722247,1.023860107,,,429.2881589,7.969075846,17.53196686,4.235447517,429.2881589,7.969075846,17.53196686,4.235447517,,,6.49,1909.559589
6.5,223.6546774,1645.421297,3629.51045,1204.772219,429.0837884,2.256296851,1.023440253,,,429.0837884,7.979314447,17.55449178,4.234372183,429.0837884,7.979314447,17.55449178,4.234372183,,,6.5,1908.650508
6.51,223.6398801,1645.414343,3629.466766,1204.272161,428.8791239,2.25536986,1.023019777,,,428.8791239,7.98954885,17.57700747,4.233293083,428.8791239,7.98954885,17.57700747,4.233293083,,,6.51,1907.740119
6.52,223.6250531,1645.407378,3629.423006,1203.771364,428.6741641,2.254441493,1.022598676,,,428.6741641,7.999779047,17.5995139,4.232210201,428.6741641,7.999779047,17.5995139,4.232210201,,,6.52,1906.828417
6.53,223.6101965,1645.400402,3629.379172,1203.269826,428.468908,2.253511743,1.022176948,,,428.468908,8.010005034,17.62201108,4.231123525,428.468908,8.010005034,17.62201108,4.231123525,,,6.53,1905.915397
6.54,223.59531,1645.393415,3629.335262,1202.767543,428.2633544,2.252580606,1.021754591,,,428.2633544,8.020226804,17.64449897,4.230033039,428.2633544,8.020226804,17.64449897,4.230033039,,,6.54,1905.001053
6.55,223.5803935,1645.386417,3629.291276,1202.264512,428.0575021,2.251648075,1.021331601,,,428.0575021,8.03044435,17.66697757,4.228938731,428.0575021,8.03044435,17.66697757,4.228938731,,,6.55,1904.085381
6.56,223.565447,1645.379408,3629.247215,1201.760731,427.8513501,2.250714146,1.020907978,,,427.8513501,8.040657666,17.68944686,4.227840585,427.8513501,8.040657666,17.68944686,4.227840585,,,6.56,1903.168376
6.57,223.5504702,1645.372388,3629.203077,1201.256196,427.6448971,2.249778813,1.020483717,,,427.6448971,8.050866745,17.71190684,4.226738588,427.6448971,8.050866745,17.71190684,4.226738588,,,6.57,1902.250031
6.58,223.535463,1645.365357,3629.158862,1200.750905,427.4381419,2.248842071,1.020058818,,,427.4381419,8.061071583,17.73435748,4.225632724,427.4381419,8.061071583,17.73435748,4.225632724,,,6.58,1901.330343
6.59,223.5204254,1645.358315,3629.11457,1200.244855,427.2310834,2.247903913,1.019633276,,,427.2310834,8.071272171,17.75679878,4.224522979,427.2310834,8.071272171,17.75679878,4.224522979,,,6.59,1900.409305
6.6,223.5053571,1645.351262,3629.070201,1199.738042,427.0237204,2.246964335,1.01920709,,,427.0237204,8.081468503,17.77923071,4.223409338,427.0237204,8.081468503,17.77923071,4.223409338,,,6.6,1899.486913
6.61,223.4902581,1645.344198,3629.025755,1199.230463,426.8160516,2.24602333,1.018780257,,,426.8160516,8.091660574,17.80165326,4.222291787,426.8160516,8.091660574,17.80165326,4.222291787,,,6.61,1898.563161
6.62,223.4751281,1645.337122,3628.98123,1198.722116,426.6080759,2.245080893,1.018352774,,,426.6080759,8.101848377,17.82406643,4.221170311,426.6080759,8.101848377,17.82406643,4.221170311,,,6.62,1897.638043
6.63,223.4599672,1645.330035,3628.936628,1198.212998,426.3997921,2.244137018,1.017924639,,,426.3997921,8.112031905,17.84647019,4.220044895,426.3997921,8.112031905,17.84647019,4.220044895,,,6.63,1896.711555
6.64,223.444775,1645.322936,3628.891946,1197.703105,426.1911988,2.2431917,1.01749585,,,426.1911988,8.122211151,17.86886453,4.218915523,426.1911988,8.122211151,17.86886453,4.218915523,,,6.64,1895.78369
6.65,223.4295516,1645.315826,3628.847186,1197.192434,425.9822949,2.242244932,1.017066402,,,425.9822949,8.13238611,17.89124944,4.217782181,425.9822949,8.13238611,17.89124944,4.217782181,,,6.65,1894.854444
6.66,223.4142967,1645.308705,3628.802346,1196.680982,425.7730791,2.241296709,1.016636295,,,425.7730791,8.142556774,17.9136249,4.216644854,425.7730791,8.142556774,17.9136249,4.216644854,,,6.66,1893.92381
6.67,223.3990102,1645.301572,3628.757426,1196.168746,425.5635502,2.240347025,1.016205525,,,425.5635502,8.152723137,17.9359909,4.215503525,425.5635502,8.152723137,17.9359909,4.215503525,,,6.67,1892.991784
6.68,223.3836919,1645.294428,3628.712427,1195.655722,425.3537069,2.239395874,1.01577409,,,425.3537069,8.162885192,17.95834742,4.214358179,425.3537069,8.162885192,17.95834742,4.214358179,,,6.68,1892.058359
6.69,223.3683418,1645.287271,3628.667347,1195.141908,425.1435479,2.238443249,1.015341986,,,425.1435479,8.173042933,17.98069445,4.213208801,425.1435479,8.173042933,17.98069445,4.213208801,,,6.69,1891.12353
6.7,223.3529597,1645.280104,3628.622187,1194.627301,424.9330719,2.237489146,1.014909211,,,424.9330719,8.183196353,18.00303198,4.212055376,424.9330719,8.183196353,18.00303198,4.212055376,,,6.7,1890.18729
6.71,223.3375454,1645.272924,3628.576945,1194.111896,424.7222777,2.236533557,1.014475763,,,424.7222777,8.193345445,18.02535998,4.210897886,424.7222777,8.193345445,18.02535998,4.210897886,,,6.71,1889.249636
6.72,223.3220988,1645.265733,3628.531622,1193.595691,424.5111639,2.235576477,1.014041638,,,424.5111639,8.203490202,18.04767845,4.209736317,424.5111639,8.203490202,18.04767845,4.209736317,,,6.72,1888.310559
6.73,223.3066198,1645.25853,3628.486217,1193.078683,424.2997293,2.234617899,1.013606834,,,424.2997293,8.213630619,18.06998736,4.208570653,424.2997293,8.213630619,18.06998736,4.208570653,,,6.73,1887.370056
6.74,223.2911081,1645.251315,3628.440731,1192.560867,424.0879724,2.233657818,1.013171348,,,424.0879724,8.223766687,18.09228671,4.207400877,424.0879724,8.223766687,18.09228671,4.207400877,,,6.74,1886.428119
6.75,223.2755637,1645.244088,3628.395161,1192.042241,423.8758921,2.232696227,1.012735177,,,423.8758921,8.233898401,18.11457648,4.206226972,423.8758921,8.233898401,18.11457648,4.206226972,,,6.75,1885.484743
6.76,223.2599864,1645.236849,3628.349509,1191.522802,423.6634869,2.231733119,1.012298319,,,423.6634869,8.244025752,18.13685666,4.205048924,423.6634869,8.244025752,18.13685666,4.205048924,,,6.76,1884.539922
6.77,223.244376,1645.229598,3628.303774,1191.002545,423.4507554,2.230768489,1.011860769,,,423.4507554,8.254148735,18.15912722,4.203866714,423.4507554,8.254148735,18.15912722,4.203866714,,,6.77,1883.59365
6.78,223.2287324,1645.222335,3628.257954,1190.481468,423.2376964,2.22980233,1.011422526,,,423.2376964,8.264267343,18.18138815,4.202680327,423.2376964,8.264267343,18.18138815,4.202680327,,,6.78,1882.645921
6.79,223.2130555,1645.21506,3628.212051,1189.959567,423.0243085,2.228834635,1.010983587,,,423.0243085,8.274381568,18.20363945,4.201489746,423.0243085,8.274381568,18.20363945,4.201489746,,,6.79,1881.696729
6.8,223.197345,1645.207773,3628.166064,1189.436839,422.8105902,2.227865399,1.010543948,,,422.8105902,8.284491404,18.22588109,4.200294954,422.8105902,8.284491404,18.22588109,4.200294954,,,6.8,1880.746067
6.81,223.1816009,1645.200473,3628.119992,1188.913279,422.5965401,2.226894613,1.010103607,,,422.5965401,8.294596844,18.24811306,4.199095935,422.5965401,8.294596844,18.24811306,4.199095935,,,6.81,1879.79393
6.82,223.1658229,1645.193161,3628.073834,1188.388885,422.382157,2.225922273,1.00966256,,,422.382157,8.30469788,18.27033534,4.19789267,422.382157,8.30469788,18.27033534,4.19789267,,,6.82,1878.840311
6.83,223.1500109,1645.185837,3628.027592,1187.863653,422.1674393,2.224948371,1.009220805,,,422.1674393,8.314794505,18.29254791,4.196685144,422.1674393,8.314794505,18.29254791,4.196685144,,,6.83,1877.885204
6.84,223.1341648,1645.178501,3627.981263,1187.33758,421.9523857,2.223972901,1.008778339,,,421.9523857,8.324886713,18.31475077,4.195473338,421.9523857,8.324886713,18.31475077,4.195473338,,,6.84,1876.928602
6.85,223.1182844,1645.171151,3627.934848,1186.810661,421.7369946,2.222995856,1.008335158,,,421.7369946,8.334974497,18.33694389,4.194257236,421.7369946,8.334974497,18.33694389,4.194257236,,,6.85,1875.9705
6.86,223.1023695,1645.16379,3627.888346,1186.282893,421.5212647,2.222017228,1.007891259,,,421.5212647,8.345057848,18.35912727,4.193036819,421.5212647,8.345057848,18.35912727,4.193036819,,,6.86,1875.01089
6.87,223.08642,1645.156416,3627.841757,1185.754273,421.3051945,2.221037012,1.00744664,,,421.3051945,8.355136761,18.38130087,4.19181207,421.3051945,8.355136761,18.38130087,4.19181207,,,6.87,1874.049766
6.88,223.0704356,1645.149029,3627.795081,1185.224796,421.0887826,2.2200552,1.007001297,,,421.0887826,8.365211227,18.4034647,4.190582972,421.0887826,8.365211227,18.4034647,4.190582972,,,6.88,1873.087123
6.89,223.0544163,1645.141629,3627.748317,1184.69446,420.8720274,2.219071786,1.006555228,,,420.8720274,8.37528124,18.42561873,4.189349506,420.8720274,8.37528124,18.42561873,4.189349506,,,6.89,1872.122952
6.9,223.0383619,1645.134217,3627.701464,1184.163259,420.6549274,2.218086762,1.006108428,,,420.6549274,8.385346793,18.44776294,4.188111655,420.6549274,8.385346793,18.44776294,4.188111655,,,6.9,1871.157248
6.91,223.0222721,1645.126792,3627.654523,1183.631191,420.4374812,2.217100121,1.005660894,,,420.4374812,8.395407877,18.46989733,4.1868694,420.4374812,8.395407877,18.46989733,4.1868694,,,6.91,1870.190004
6.92,223.0061469,1645.119354,3627.607493,1183.098252,420.2196873,2.216111856,1.005212625,,,420.2196873,8.405464486,18.49202187,4.185622722,420.2196873,8.405464486,18.49202187,4.185622722,,,6.92,1869.221213
6.93,222.9899861,1645.111903,3627.560373,1182.564438,420.0015441,2.215121961,1.004763615,,,420.0015441,8.415516612,18.51413655,4.184371605,420.0015441,8.415516612,18.51413655,4.184371605,,,6.93,1868.250868
6.94,222.9737894,1645.104439,3627.513163,1182.029744,419.78305,2.214130427,1.004313862,,,419.78305,8.425564248,18.53624135,4.183116028,419.78305,8.425564248,18.53624135,4.183116028,,,6.94,1867.278963
6.95,222.9575567,1645.096962,3627.465863,1181.494168,419.5642036,2.213137248,1.003863363,,,419.5642036,8.435607387,18.55833625,4.181855973,419.5642036,8.435607387,18.55833625,4.181855973,,,6.95,1866.305491
